0,2020.0,17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27-8-23-7-25-19-11-22-14-17,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27-8-23-7-25-19-11-22-14-17,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27-8-23-7-25-19-11-22-14-17,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27-8-23-7-25-19-11-22-14-17,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,27-8-23-7-25-19-11-22-14-17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,27-8-23-7-25-19-11-22-14-17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,27-8-23-7-25-19-11-22-14-17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,27-8-23-7-25-19-11-22-14-17-18-15-4-10-20-21-2-3-29-26-5-9-12-6-28-1-24-13-16-27,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,9-5-26-29-3-2-21-20-10-4-15-18-17-14-22-11-19-25-7-23-8-27-16-13-24-1-28-6-12-9,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
0,2020.0,9-5-26-29-3-2-21-20-10-4-15-18-17-14-22-11-19-25-7-23-8-27-16-13-24-1-28-6-12-9,2031.0,1000,0,0.03448275849223137,0.0011890606256201863,0.9655172228813171,1.0,4.0
