1,0,5046,18-46-28-7-29-48-13-16-11-36-6-26-47-37-35-2-45-43-34-23-25-3-19-4-30-38-20-42-39-40-24-15-31-10-12-5-33-8-22-21-32-27-17-9-14-1-44-41-18,5443,429,10,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
1,1,5046,35-2-45-43-25-3-19-4-30-38-20-42-39-40-37-24-15-31-10-12-5-33-8-22-6-36-11-16-13-48-29-7-28-46-18-23-34-41-44-1-14-9-17-27-32-21-26-47-35,5546,400,10,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
1,2,5046,37-47-18-46-28-7-29-48-13-16-11-36-6-26-15-24-31-10-12-5-33-8-22-9-21-32-27-17-14-1-44-41-34-23-25-3-19-4-30-38-20-35-2-45-43-40-39-42-37,5538,319,10,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
1,3,5046,32-27-17-22-8-33-5-31-10-12-15-24-37-40-39-42-35-2-20-38-30-4-19-3-25-34-23-18-46-28-7-29-13-11-48-16-36-6-26-47-45-43-41-44-1-14-9-21-32,5499,297,10,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
2,0,5046,26-6-36-11-13-29-48-16-23-34-25-3-43-45-2-35-20-38-30-19-4-28-7-46-18-47-37-40-39-42-24-15-31-10-12-5-33-8-22-21-32-27-17-9-14-1-44-41-26,6296,3,30,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
2,1,5046,12-10-31-33-8-22-6-36-11-16-48-13-29-7-28-34-23-25-3-19-4-30-38-20-2-47-37-45-43-35-42-39-40-15-26-46-18-41-44-1-14-9-21-32-27-17-24-5-12,6510,1,30,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
2,2,5046,45-2-35-20-38-30-4-19-3-25-23-34-46-28-7-29-48-16-11-1-13-36-6-14-9-21-32-27-17-22-8-33-5-12-24-31-10-15-47-37-40-39-43-41-44-18-26-42-45,6481,8,30,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
2,3,5046,44-41-46-18-23-34-25-3-19-4-38-30-43-37-2-35-20-42-39-40-24-10-12-31-5-33-8-22-26-6-36-11-48-16-13-1-29-7-28-15-17-27-32-21-9-14-47-45-44,6450,8,30,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
2,4,5046,21-32-17-27-9-14-36-11-48-13-16-29-7-28-46-18-23-34-25-3-19-4-38-2-45-30-20-35-40-39-42-47-37-24-31-10-12-5-33-8-22-26-6-1-44-41-43-15-21,6391,6,30,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
3,0,5046,45-2-35-40-37-47-23-34-46-18-29-7-28-13-48-11-16-36-6-14-9-21-32-27-17-8-22-33-5-10-12-26-1-44-41-25-3-19-4-30-38-20-39-42-43-24-15-31-45,6809,1,50,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
3,1,5046,46-18-47-37-30-38-45-23-34-25-3-19-4-41-44-1-13-16-11-48-36-6-8-33-24-15-10-31-12-5-21-32-27-17-9-22-26-35-42-20-40-39-2-43-28-7-29-14-46,7366,1,50,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
3,2,5046,32-21-27-17-6-36-11-16-13-48-29-7-1-28-23-34-18-46-3-25-43-45-30-19-4-2-35-39-40-37-10-12-31-33-8-22-9-14-47-24-15-26-44-41-38-20-42-5-32,7412,1,50,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
3,3,5046,32-27-17-21-9-22-8-33-15-18-46-23-34-25-3-43-45-47-37-40-39-42-35-2-20-38-30-4-19-28-7-29-13-48-11-16-36-6-10-31-12-5-24-26-44-41-1-14-32,6751,1,50,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
3,4,5046,4-19-23-34-25-3-41-44-28-7-29-13-48-16-11-36-6-17-27-32-21-9-14-22-8-33-5-31-10-12-24-15-26-46-18-47-43-38-2-37-40-39-42-35-20-30-45-1-4,6555,1,50,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
4,0,5046,35-20-40-37-24-15-26-11-48-13-16-29-7-28-1-44-41-3-25-23-34-18-46-36-6-22-8-33-31-10-12-5-27-32-21-9-14-17-45-2-47-43-4-19-30-38-42-39-35,7017,1,70,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
4,1,5046,5-24-40-37-47-38-20-35-2-45-25-3-23-34-18-46-28-7-29-13-48-16-11-36-6-22-8-33-15-31-10-12-39-42-43-19-4-30-41-44-1-9-21-32-27-17-14-26-5,7035,1,70,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
4,2,5046,27-32-21-9-6-36-11-16-13-48-29-7-1-28-18-46-44-41-25-34-23-3-43-45-30-19-4-42-39-2-35-20-38-40-37-26-22-8-33-31-10-12-15-24-47-17-14-5-27,7258,1,70,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
4,3,5046,5-31-10-12-24-15-33-8-22-6-36-48-16-13-29-7-11-26-47-37-40-2-35-20-38-45-25-3-23-34-18-46-28-1-44-41-4-19-30-43-39-42-9-14-27-32-21-17-5,6973,1,70,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
4,4,5046,33-8-22-6-7-29-13-48-11-16-36-1-18-46-34-23-43-25-3-41-44-28-47-37-15-21-32-27-17-9-14-31-10-12-40-39-42-2-45-30-38-35-20-4-19-26-24-5-33,7499,1,70,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
1,4,5046,27-17-21-32-22-8-33-5-31-10-12-24-37-40-35-2-45-43-47-18-46-28-7-29-13-16-11-48-1-44-41-23-34-25-3-19-4-30-38-20-42-39-15-26-6-36-14-9-27,5532,429,10,0.02083333395421505,0.0004340277810115367,0.9791666865348816,1.0,4.0
